Age,Workclass,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Native-Country,Income
36, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
38, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
62, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
41, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
23, State-gov, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
58, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
59, Local-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
37, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
35, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
32, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
52, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
37, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
34, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
33, Federal-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
62, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States, <=50K
54, Private, Bachelors,13, Divorced, Sales, Not-in-family, White, Female, United-States, <=50K
55, Private, Bachelors,13, Never-married, Tech-support, Other-relative, White, Female, United-States, <=50K
36, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
31, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
26, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
34, Private, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
43, Local-gov, Bachelors,13, Divorced, Prof-specialty, Own-child, White, Female, United-States, <=50K
57, State-gov, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, Black, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
34, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female, United-States, <=50K
32, State-gov, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
36, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
42, Private, Bachelors,13, Married-spouse-absent, Tech-support, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
25, Self-emp-inc, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
64, Federal-gov, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
40, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
44, Federal-gov, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K
62, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
46, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
48, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
49, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
47, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
29, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
36, Local-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
29, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
31, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K
31, Federal-gov, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K
32, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
26, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
46, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
23, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
37, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
45, Federal-gov, Bachelors,13, Never-married, Protective-serv, Not-in-family, Black, Female, United-States, <=50K
25, State-gov, Bachelors,13, Never-married, Protective-serv, Not-in-family, Black, Female, United-States, <=50K
37, Private, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female, United-States, <=50K
28, Federal-gov, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, Female, United-States, <=50K
51, Federal-gov, Bachelors,13, Widowed, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
37, Private, Bachelors,13, Never-married, Adm-clerical, Other-relative, Black, Female, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Adm-clerical, Other-relative, Black, Female, United-States, <=50K
33, State-gov, Bachelors,13, Never-married, Prof-specialty, Other-relative, Black, Female, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
30, State-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, Black, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Machine-op-inspct, Own-child, Black, Female, United-States, <=50K
28, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
26, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
27, State-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
28, Federal-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
35, Private, Bachelors,13, Never-married, Sales, Own-child, Black, Female, United-States, <=50K
34, Private, Bachelors,13, Never-married, Sales, Own-child, Black, Female, United-States, <=50K
31, Private, Bachelors,13, Separated, Sales, Own-child, Black, Female, United-States, <=50K
41, Private, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
49, Private, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
39, Federal-gov, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
49, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
36, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
50, Federal-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
28, Private, Bachelors,13, Married-spouse-absent, Tech-support, Unmarried, Black, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female, United-States, <=50K
44, Private, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female, United-States, <=50K
29, Private, Bachelors,13, Never-married, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
28, Private, Bachelors,13, Never-married, Machine-op-inspct, Unmarried, Black, Female, United-States, <=50K
36, State-gov, Bachelors,13, Never-married, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
36, State-gov, Bachelors,13, Never-married, Protective-serv, Unmarried, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Tech-support, Unmarried, Black, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Transport-moving, Unmarried, Black, Female, United-States, <=50K
52, Federal-gov, Bachelors,13, Separated, Adm-clerical, Unmarried, Black, Female, United-States, <=50K
33, Private, Bachelors,13, Separated, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
37, Private, Bachelors,13, Separated, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
41, Local-gov, Bachelors,13, Separated, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
42, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female, United-States, <=50K
24, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female, United-States, <=50K
24, Federal-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Other, Female, United-States, <=50K
50, Private, Bachelors,13, Separated, Prof-specialty, Own-child, Other, Female, United-States, <=50K
29, Private, Bachelors,13, Divorced, Other-service, Unmarried, Other, Female, United-States, <=50K
47, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
43, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
51, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
42, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
51, Local-gov, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
51, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
65, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
32, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
33, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
49, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
43, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
50, State-gov, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
41, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
63, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
35, Private, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
43, Private, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
38, State-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
31, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
37, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
31, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
58, Self-emp-not-inc, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
44, State-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
